,img_id,file_name,hour,minute,bbox_det,new_file_name,image_url,base_image_url
714,742,Secret Honor 11.30 p.m.png,11,30,"[370.89, 168.13, 673.42, 703.37]",Secret_Honor_11.30_p.m.png,https://static.wikia.nocookie.net/theclock/images/d/db/Secret_Honor_11.30_p.m.png/revision/latest/scale-to-width-down/185?cb=20200922074530,https://static.wikia.nocookie.net/theclock/images/d/db/Secret_Honor_11.30_p.m.png
715,743,Secret Window 10.15 a.m. 1.png,10,15,"[914.32, 6.61, 489.96, 557.29]",Secret_Window_10.15_a.m._1.png,https://static.wikia.nocookie.net/theclock/images/4/48/Secret_Window_10.15_a.m._1.png/revision/latest/scale-to-width-down/185?cb=20200914025159,https://static.wikia.nocookie.net/theclock/images/4/48/Secret_Window_10.15_a.m._1.png
716,744,Secret Window 10.26 a.m.png,10,26,"[509.52, 207.96, 446.41, 429.71]",Secret_Window_10.26_a.m.png,https://static.wikia.nocookie.net/theclock/images/8/80/Secret_Window_10.26_a.m.png/revision/latest/scale-to-width-down/185?cb=20200914025209,https://static.wikia.nocookie.net/theclock/images/8/80/Secret_Window_10.26_a.m.png
717,745,Seven Days to Noon 3.32 a.m.png,3,32,"[577.52, 337.0, 333.37, 411.35]",Seven_Days_to_Noon_3.32_a.m.png,https://static.wikia.nocookie.net/theclock/images/3/3f/Seven_Days_to_Noon_3.32_a.m.png/revision/latest/scale-to-width-down/185?cb=20200823192240,https://static.wikia.nocookie.net/theclock/images/3/3f/Seven_Days_to_Noon_3.32_a.m.png
718,746,Seven Days to Noon 9.30 p.m.png,9,30,"[484.69, 89.5, 495.66, 709.83]",Seven_Days_to_Noon_9.30_p.m.png,https://static.wikia.nocookie.net/theclock/images/7/70/Seven_Days_to_Noon_9.30_p.m.png/revision/latest/scale-to-width-down/185?cb=20200823192754,https://static.wikia.nocookie.net/theclock/images/7/70/Seven_Days_to_Noon_9.30_p.m.png
719,747,Seven Days to Noon 9.31 p.m.png,9,31,"[1118.6, 108.26, 294.22, 304.27]",Seven_Days_to_Noon_9.31_p.m.png,https://static.wikia.nocookie.net/theclock/images/3/3b/Seven_Days_to_Noon_9.31_p.m.png/revision/latest/scale-to-width-down/185?cb=20200823192801,https://static.wikia.nocookie.net/theclock/images/3/3b/Seven_Days_to_Noon_9.31_p.m.png
720,748,Seven Days to Noon 10.31 a.m. 1.png,10,31,"[512.45, 95.68, 516.41, 713.74]",Seven_Days_to_Noon_10.31_a.m._1.png,https://static.wikia.nocookie.net/theclock/images/e/ef/Seven_Days_to_Noon_10.31_a.m._1.png/revision/latest/scale-to-width-down/185?cb=20200823192246,https://static.wikia.nocookie.net/theclock/images/e/ef/Seven_Days_to_Noon_10.31_a.m._1.png
721,749,Seven Days to Noon 11.13 a.m.png,11,13,"[399.02, 29.24, 622.74, 896.89]",Seven_Days_to_Noon_11.13_a.m.png,https://static.wikia.nocookie.net/theclock/images/0/01/Seven_Days_to_Noon_11.13_a.m.png/revision/latest/scale-to-width-down/185?cb=20200823192258,https://static.wikia.nocookie.net/theclock/images/0/01/Seven_Days_to_Noon_11.13_a.m.png
722,750,Seven Days to Noon 11.13 p.m.png,11,13,"[595.51, 322.49, 321.77, 393.34]",Seven_Days_to_Noon_11.13_p.m.png,https://static.wikia.nocookie.net/theclock/images/a/aa/Seven_Days_to_Noon_11.13_p.m.png/revision/latest/scale-to-width-down/185?cb=20200823192806,https://static.wikia.nocookie.net/theclock/images/a/aa/Seven_Days_to_Noon_11.13_p.m.png
723,751,Seven Days to Noon 11.45 a.m.png,11,45,"[731.0, 674.21, 227.94, 213.81]",Seven_Days_to_Noon_11.45_a.m.png,https://static.wikia.nocookie.net/theclock/images/b/b8/Seven_Days_to_Noon_11.45_a.m.png/revision/latest/scale-to-width-down/185?cb=20200823192308,https://static.wikia.nocookie.net/theclock/images/b/b8/Seven_Days_to_Noon_11.45_a.m.png
724,752,Seven Days to Noon 11.49 a.m.png,11,49,"[505.93, 388.26, 350.6, 325.56]",Seven_Days_to_Noon_11.49_a.m.png,https://static.wikia.nocookie.net/theclock/images/1/1b/Seven_Days_to_Noon_11.49_a.m.png/revision/latest/scale-to-width-down/185?cb=20200823192312,https://static.wikia.nocookie.net/theclock/images/1/1b/Seven_Days_to_Noon_11.49_a.m.png
725,753,Seven Days to Noon 11.55 a.m.png,11,55,"[307.4, 204.28, 706.41, 656.64]",Seven_Days_to_Noon_11.55_a.m.png,https://static.wikia.nocookie.net/theclock/images/5/50/Seven_Days_to_Noon_11.55_a.m.png/revision/latest/scale-to-width-down/185?cb=20200823192738,https://static.wikia.nocookie.net/theclock/images/5/50/Seven_Days_to_Noon_11.55_a.m.png
726,754,Seven Days to Noon 11.57 a.m.png,11,57,"[168.97, 39.71, 1098.66, 1025.45]",Seven_Days_to_Noon_11.57_a.m.png,https://static.wikia.nocookie.net/theclock/images/d/d6/Seven_Days_to_Noon_11.57_a.m.png/revision/latest/scale-to-width-down/185?cb=20200823192743,https://static.wikia.nocookie.net/theclock/images/d/d6/Seven_Days_to_Noon_11.57_a.m.png
727,755,Seven Days to Noon 12.59 p.m.png,12,59,"[349.44, 71.3, 542.1, 628.31]",Seven_Days_to_Noon_12.59_p.m.png,https://static.wikia.nocookie.net/theclock/images/f/f4/Seven_Days_to_Noon_12.59_p.m.png/revision/latest/scale-to-width-down/185?cb=20200823192749,https://static.wikia.nocookie.net/theclock/images/f/f4/Seven_Days_to_Noon_12.59_p.m.png
728,756,Sex and the City (2008) 10.04 a.m.png,10,4,"[828.18, 348.36, 327.33, 327.29]",Sex_and_the_City_%282008%29_10.04_a.m.png,https://static.wikia.nocookie.net/theclock/images/3/39/Sex_and_the_City_%282008%29_10.04_a.m.png/revision/latest/scale-to-width-down/185?cb=20201230030621,https://static.wikia.nocookie.net/theclock/images/3/39/Sex_and_the_City_%282008%29_10.04_a.m.png
729,757,Shadow of a Doubt 8.57 p.m.png,8,57,"[831.23, 447.72, 120.71, 255.69]",Shadow_of_a_Doubt_8.57_p.m.png,https://static.wikia.nocookie.net/theclock/images/0/0a/Shadow_of_a_Doubt_8.57_p.m.png/revision/latest/scale-to-width-down/185?cb=20200806082737,https://static.wikia.nocookie.net/theclock/images/0/0a/Shadow_of_a_Doubt_8.57_p.m.png
730,758,Shadowlands 1.20 p.m.png,1,20,"[994.68, 2.11, 109.15, 102.46]",Shadowlands_1.20_p.m.png,https://static.wikia.nocookie.net/theclock/images/8/8f/Shadowlands_1.20_p.m.png/revision/latest/scale-to-width-down/185?cb=20201230004307,https://static.wikia.nocookie.net/theclock/images/8/8f/Shadowlands_1.20_p.m.png
731,759,Shall We Dance 7.34 a.m.png,7,34,"[529.66, 407.71, 437.45, 384.12]",Shall_We_Dance_7.34_a.m.png,https://static.wikia.nocookie.net/theclock/images/e/e3/Shall_We_Dance_7.34_a.m.png/revision/latest/scale-to-width-down/185?cb=20200823230436,https://static.wikia.nocookie.net/theclock/images/e/e3/Shall_We_Dance_7.34_a.m.png
732,760,Shanghai Express 5.57 a.m.png,5,57,"[438.34, 112.33, 545.61, 857.64]",Shanghai_Express_5.57_a.m.png,https://static.wikia.nocookie.net/theclock/images/8/83/Shanghai_Express_5.57_a.m.png/revision/latest/scale-to-width-down/185?cb=20200802033634,https://static.wikia.nocookie.net/theclock/images/8/83/Shanghai_Express_5.57_a.m.png
733,761,Shanghai Express 12.03 a.m.png,12,3,"[462.26, 101.81, 582.0, 911.66]",Shanghai_Express_12.03_a.m.png,https://static.wikia.nocookie.net/theclock/images/3/39/Shanghai_Express_12.03_a.m.png/revision/latest/scale-to-width-down/185?cb=20200802033558,https://static.wikia.nocookie.net/theclock/images/3/39/Shanghai_Express_12.03_a.m.png
734,762,Shanghai Express 12.37 a.m.png,12,37,"[233.69, 5.56, 999.87, 815.81]",Shanghai_Express_12.37_a.m.png,https://static.wikia.nocookie.net/theclock/images/3/35/Shanghai_Express_12.37_a.m.png/revision/latest/scale-to-width-down/185?cb=20200802033632,https://static.wikia.nocookie.net/theclock/images/3/35/Shanghai_Express_12.37_a.m.png
735,763,Shanghai Knights 11.24 p.m.png,11,24,"[664.84, 36.83, 437.66, 448.69]",Shanghai_Knights_11.24_p.m.png,https://static.wikia.nocookie.net/theclock/images/2/23/Shanghai_Knights_11.24_p.m.png/revision/latest/scale-to-width-down/185?cb=20200818085914,https://static.wikia.nocookie.net/theclock/images/2/23/Shanghai_Knights_11.24_p.m.png
736,764,Shanghai Knights 11.41 p.m.png,11,41,"[867.71, 297.63, 517.24, 406.4]",Shanghai_Knights_11.41_p.m.png,https://static.wikia.nocookie.net/theclock/images/e/e2/Shanghai_Knights_11.41_p.m.png/revision/latest/scale-to-width-down/185?cb=20200818085923,https://static.wikia.nocookie.net/theclock/images/e/e2/Shanghai_Knights_11.41_p.m.png
737,765,Shanghai Knights 12.00 a.m.png,12,0,"[649.09, 68.74, 679.78, 672.59]",Shanghai_Knights_12.00_a.m.png,https://static.wikia.nocookie.net/theclock/images/e/ef/Shanghai_Knights_12.00_a.m.png/revision/latest/scale-to-width-down/185?cb=20200818085857,https://static.wikia.nocookie.net/theclock/images/e/ef/Shanghai_Knights_12.00_a.m.png
738,766,Shanghai Knights 12.12 a.m.png,12,12,"[539.98, 23.31, 891.72, 769.78]",Shanghai_Knights_12.12_a.m.png,https://static.wikia.nocookie.net/theclock/images/7/76/Shanghai_Knights_12.12_a.m.png/revision/latest/scale-to-width-down/185?cb=20200818085904,https://static.wikia.nocookie.net/theclock/images/7/76/Shanghai_Knights_12.12_a.m.png
739,767,She's the One 11.25 a.m.png,11,25,"[1221.09, 609.05, 134.1, 132.23]",She%27s_the_One_11.25_a.m.png,https://static.wikia.nocookie.net/theclock/images/b/b4/She%27s_the_One_11.25_a.m.png/revision/latest/scale-to-width-down/185?cb=20201222230053,https://static.wikia.nocookie.net/theclock/images/b/b4/She%27s_the_One_11.25_a.m.png
740,768,Sherlock Holmes 11.50 a.m.png,11,50,"[985.87, 210.57, 458.23, 511.83]",Sherlock_Holmes_11.50_a.m.png,https://static.wikia.nocookie.net/theclock/images/6/6c/Sherlock_Holmes_11.50_a.m.png/revision/latest/scale-to-width-down/185?cb=20210314043846,https://static.wikia.nocookie.net/theclock/images/6/6c/Sherlock_Holmes_11.50_a.m.png
741,769,Sherlock Holmes 11.57 a.m.png,11,57,"[737.17, 382.93, 470.44, 451.96]",Sherlock_Holmes_11.57_a.m.png,https://static.wikia.nocookie.net/theclock/images/f/f4/Sherlock_Holmes_11.57_a.m.png/revision/latest/scale-to-width-down/185?cb=20210314043849,https://static.wikia.nocookie.net/theclock/images/f/f4/Sherlock_Holmes_11.57_a.m.png
742,770,Sherlock Holmes Faces Death 2.09 a.m.png,2,9,"[516.55, 371.87, 383.61, 372.9]",Sherlock_Holmes_Faces_Death_2.09_a.m.png,https://static.wikia.nocookie.net/theclock/images/0/07/Sherlock_Holmes_Faces_Death_2.09_a.m.png/revision/latest/scale-to-width-down/185?cb=20200824215712,https://static.wikia.nocookie.net/theclock/images/0/07/Sherlock_Holmes_Faces_Death_2.09_a.m.png
743,771,Sherlock Holmes Faces Death 10.39 p.m.png,10,39,"[657.45, 262.82, 117.51, 138.06]",Sherlock_Holmes_Faces_Death_10.39_p.m.png,https://static.wikia.nocookie.net/theclock/images/5/5f/Sherlock_Holmes_Faces_Death_10.39_p.m.png/revision/latest/scale-to-width-down/185?cb=20200824215727,https://static.wikia.nocookie.net/theclock/images/5/5f/Sherlock_Holmes_Faces_Death_10.39_p.m.png
744,772,Sherlock Holmes Faces Death 11.40 a.m.png,11,40,"[1098.43, 168.01, 78.71, 76.4]",Sherlock_Holmes_Faces_Death_11.40_a.m.png,https://static.wikia.nocookie.net/theclock/images/5/5c/Sherlock_Holmes_Faces_Death_11.40_a.m.png/revision/latest/scale-to-width-down/185?cb=20200824215717,https://static.wikia.nocookie.net/theclock/images/5/5c/Sherlock_Holmes_Faces_Death_11.40_a.m.png
745,773,Sherlock Holmes Faces Death 12.08 a.m.png,12,8,"[134.45, 295.79, 454.44, 405.28]",Sherlock_Holmes_Faces_Death_12.08_a.m.png,https://static.wikia.nocookie.net/theclock/images/7/79/Sherlock_Holmes_Faces_Death_12.08_a.m.png/revision/latest/scale-to-width-down/185?cb=20200824215708,https://static.wikia.nocookie.net/theclock/images/7/79/Sherlock_Holmes_Faces_Death_12.08_a.m.png
746,774,Sherlock Holmes Faces Death 12.20 p.m.png,12,20,"[473.52, 156.66, 463.45, 499.72]",Sherlock_Holmes_Faces_Death_12.20_p.m.png,https://static.wikia.nocookie.net/theclock/images/f/fc/Sherlock_Holmes_Faces_Death_12.20_p.m.png/revision/latest/scale-to-width-down/185?cb=20200824215722,https://static.wikia.nocookie.net/theclock/images/f/fc/Sherlock_Holmes_Faces_Death_12.20_p.m.png
747,775,Shooter 1.43 p.m.png,1,43,"[504.57, 599.58, 117.54, 143.67]",Shooter_1.43_p.m.png,https://static.wikia.nocookie.net/theclock/images/4/41/Shooter_1.43_p.m.png/revision/latest/scale-to-width-down/185?cb=20201227105124,https://static.wikia.nocookie.net/theclock/images/4/41/Shooter_1.43_p.m.png
748,776,Shooter 3.34 p.m. 2.png,3,34,"[938.09, 330.92, 79.83, 69.35]",Shooter_3.34_p.m._2.png,https://static.wikia.nocookie.net/theclock/images/8/82/Shooter_3.34_p.m._2.png/revision/latest/scale-to-width-down/185?cb=20210406201805,https://static.wikia.nocookie.net/theclock/images/8/82/Shooter_3.34_p.m._2.png
749,777,Sid and Nancy 11.58 p.m.png,11,58,"[1501.67, 219.68, 192.01, 207.28]",Sid_and_Nancy_11.58_p.m.png,https://static.wikia.nocookie.net/theclock/images/2/29/Sid_and_Nancy_11.58_p.m.png/revision/latest/scale-to-width-down/185?cb=20210326023724,https://static.wikia.nocookie.net/theclock/images/2/29/Sid_and_Nancy_11.58_p.m.png
750,778,Sideways 2.26 p.m.png,2,26,"[154.64, 32.28, 148.35, 144.13]",Sideways_2.26_p.m.png,https://static.wikia.nocookie.net/theclock/images/7/74/Sideways_2.26_p.m.png/revision/latest/scale-to-width-down/185?cb=20200726071401,https://static.wikia.nocookie.net/theclock/images/7/74/Sideways_2.26_p.m.png
751,779,Since You Went Away 4.26 p.m.png,4,26,"[0.57, 36.79, 1324.42, 1036.36]",Since_You_Went_Away_4.26_p.m.png,https://static.wikia.nocookie.net/theclock/images/e/e4/Since_You_Went_Away_4.26_p.m.png/revision/latest/scale-to-width-down/185?cb=20210512001054,https://static.wikia.nocookie.net/theclock/images/e/e4/Since_You_Went_Away_4.26_p.m.png
752,780,Since You Went Away 12.03 a.m. 1.png,12,3,"[356.87, 227.94, 831.29, 833.62]",Since_You_Went_Away_12.03_a.m._1.png,https://static.wikia.nocookie.net/theclock/images/3/3a/Since_You_Went_Away_12.03_a.m._1.png/revision/latest/scale-to-width-down/185?cb=20210512001034,https://static.wikia.nocookie.net/theclock/images/3/3a/Since_You_Went_Away_12.03_a.m._1.png
753,781,Slaughterhouse-Five 11.40 a.m.png,11,40,"[490.31, 170.72, 234.2, 214.94]",Slaughterhouse-Five_11.40_a.m.png,https://static.wikia.nocookie.net/theclock/images/d/dc/Slaughterhouse-Five_11.40_a.m.png/revision/latest/scale-to-width-down/185?cb=20201225093808,https://static.wikia.nocookie.net/theclock/images/d/dc/Slaughterhouse-Five_11.40_a.m.png
754,782,Slumdog Millionaire 5.15 p.m. 1.png,5,15,"[341.47, 1.45, 1220.52, 806.55]",Slumdog_Millionaire_5.15_p.m._1.png,https://static.wikia.nocookie.net/theclock/images/b/b8/Slumdog_Millionaire_5.15_p.m._1.png/revision/latest/scale-to-width-down/185?cb=20210317012300,https://static.wikia.nocookie.net/theclock/images/b/b8/Slumdog_Millionaire_5.15_p.m._1.png
755,783,Sneakers 1.00 a.m.png,1,0,"[716.76, 303.67, 411.39, 329.6]",Sneakers_1.00_a.m.png,https://static.wikia.nocookie.net/theclock/images/f/f7/Sneakers_1.00_a.m.png/revision/latest/scale-to-width-down/185?cb=20210326221604,https://static.wikia.nocookie.net/theclock/images/f/f7/Sneakers_1.00_a.m.png
756,784,Snow Falling on Cedars 1.14 a.m.png,1,14,"[585.44, 238.09, 422.19, 305.46]",Snow_Falling_on_Cedars_1.14_a.m.png,https://static.wikia.nocookie.net/theclock/images/2/29/Snow_Falling_on_Cedars_1.14_a.m.png/revision/latest/scale-to-width-down/185?cb=20200822130508,https://static.wikia.nocookie.net/theclock/images/2/29/Snow_Falling_on_Cedars_1.14_a.m.png
757,785,Somewhere in Time 11.20 p.m.png,11,20,"[898.75, 235.98, 536.5, 489.8]",Somewhere_in_Time_11.20_p.m.png,https://static.wikia.nocookie.net/theclock/images/f/f1/Somewhere_in_Time_11.20_p.m.png/revision/latest/scale-to-width-down/185?cb=20201226110729,https://static.wikia.nocookie.net/theclock/images/f/f1/Somewhere_in_Time_11.20_p.m.png
758,786,Sorcerer 8.20 p.m.png,8,20,"[652.98, 132.42, 831.0, 783.94]",Sorcerer_8.20_p.m.png,https://static.wikia.nocookie.net/theclock/images/3/30/Sorcerer_8.20_p.m.png/revision/latest/scale-to-width-down/185?cb=20201225122400,https://static.wikia.nocookie.net/theclock/images/3/30/Sorcerer_8.20_p.m.png
759,787,"Sorry, Wrong Number 6.27 p.m.png",6,27,"[486.89, 230.68, 516.57, 620.36]",Sorry%2C_Wrong_Number_6.27_p.m.png,https://static.wikia.nocookie.net/theclock/images/f/f5/Sorry%2C_Wrong_Number_6.27_p.m.png/revision/latest/scale-to-width-down/185?cb=20210516070413,https://static.wikia.nocookie.net/theclock/images/f/f5/Sorry%2C_Wrong_Number_6.27_p.m.png
760,788,"Sorry, Wrong Number 11.00 p.m.png",11,0,"[673.16, 391.96, 193.86, 233.15]",Sorry%2C_Wrong_Number_11.00_p.m.png,https://static.wikia.nocookie.net/theclock/images/e/e6/Sorry%2C_Wrong_Number_11.00_p.m.png/revision/latest/scale-to-width-down/185?cb=20210516070435,https://static.wikia.nocookie.net/theclock/images/e/e6/Sorry%2C_Wrong_Number_11.00_p.m.png
761,789,"Sorry, Wrong Number 11.10 p.m.png",11,10,"[675.91, 4.67, 312.41, 320.93]",Sorry%2C_Wrong_Number_11.10_p.m.png,https://static.wikia.nocookie.net/theclock/images/d/d8/Sorry%2C_Wrong_Number_11.10_p.m.png/revision/latest/scale-to-width-down/185?cb=20210516070448,https://static.wikia.nocookie.net/theclock/images/d/d8/Sorry%2C_Wrong_Number_11.10_p.m.png
762,790,Spanglish 2.06 p.m.png,2,6,"[479.58, 142.67, 144.2, 246.71]",Spanglish_2.06_p.m.png,https://static.wikia.nocookie.net/theclock/images/2/2b/Spanglish_2.06_p.m.png/revision/latest/scale-to-width-down/185?cb=20200818004329,https://static.wikia.nocookie.net/theclock/images/2/2b/Spanglish_2.06_p.m.png
763,791,Spanglish 12.00 p.m.png,12,0,"[586.66, 49.41, 943.31, 976.03]",Spanglish_12.00_p.m.png,https://static.wikia.nocookie.net/theclock/images/3/31/Spanglish_12.00_p.m.png/revision/latest/scale-to-width-down/185?cb=20200818004319,https://static.wikia.nocookie.net/theclock/images/3/31/Spanglish_12.00_p.m.png
764,792,Spider-Man 2 1.51 p.m. 2.png,1,51,"[717.39, 164.69, 325.98, 327.87]",Spider-Man_2_1.51_p.m._2.png,https://static.wikia.nocookie.net/theclock/images/6/62/Spider-Man_2_1.51_p.m._2.png/revision/latest/scale-to-width-down/185?cb=20200801001849,https://static.wikia.nocookie.net/theclock/images/6/62/Spider-Man_2_1.51_p.m._2.png
765,793,Spider-Man 2 1.56 p.m.png,1,56,"[988.94, 366.72, 219.94, 164.45]",Spider-Man_2_1.56_p.m.png,https://static.wikia.nocookie.net/theclock/images/8/8e/Spider-Man_2_1.56_p.m.png/revision/latest/scale-to-width-down/185?cb=20200913090008,https://static.wikia.nocookie.net/theclock/images/8/8e/Spider-Man_2_1.56_p.m.png
766,794,Spider-Man 2 1.57 p.m.png,1,57,"[583.0, 48.04, 934.25, 739.62]",Spider-Man_2_1.57_p.m.png,https://static.wikia.nocookie.net/theclock/images/0/06/Spider-Man_2_1.57_p.m.png/revision/latest/scale-to-width-down/185?cb=20200801001901,https://static.wikia.nocookie.net/theclock/images/0/06/Spider-Man_2_1.57_p.m.png
767,795,Spider-Man 2 2.03 p.m.png,2,3,"[1238.95, 53.38, 589.08, 583.15]",Spider-Man_2_2.03_p.m.png,https://static.wikia.nocookie.net/theclock/images/b/b8/Spider-Man_2_2.03_p.m.png/revision/latest/scale-to-width-down/185?cb=20200801001906,https://static.wikia.nocookie.net/theclock/images/b/b8/Spider-Man_2_2.03_p.m.png
768,796,Spies 3.04 p.m.png,3,4,"[940.83, 617.62, 365.85, 344.86]",Spies_3.04_p.m.png,https://static.wikia.nocookie.net/theclock/images/a/a1/Spies_3.04_p.m.png/revision/latest/scale-to-width-down/185?cb=20200802004121,https://static.wikia.nocookie.net/theclock/images/a/a1/Spies_3.04_p.m.png
769,797,Spies 5.53 p.m.png,5,53,"[281.73, 154.64, 861.15, 745.02]",Spies_5.53_p.m.png,https://static.wikia.nocookie.net/theclock/images/d/dc/Spies_5.53_p.m.png/revision/latest/scale-to-width-down/185?cb=20200802004127,https://static.wikia.nocookie.net/theclock/images/d/dc/Spies_5.53_p.m.png
770,798,Spies 5.56 p.m.png,5,56,"[284.85, 163.4, 860.7, 746.42]",Spies_5.56_p.m.png,https://static.wikia.nocookie.net/theclock/images/d/d3/Spies_5.56_p.m.png/revision/latest/scale-to-width-down/185?cb=20200802004229,https://static.wikia.nocookie.net/theclock/images/d/d3/Spies_5.56_p.m.png
771,799,Spies 5.58 p.m.png,5,58,"[276.43, 138.65, 860.06, 746.35]",Spies_5.58_p.m.png,https://static.wikia.nocookie.net/theclock/images/0/03/Spies_5.58_p.m.png/revision/latest/scale-to-width-down/185?cb=20200802004232,https://static.wikia.nocookie.net/theclock/images/0/03/Spies_5.58_p.m.png
772,800,Spies 6.00 p.m.png,6,0,"[278.03, 141.13, 860.16, 744.84]",Spies_6.00_p.m.png,https://static.wikia.nocookie.net/theclock/images/a/a2/Spies_6.00_p.m.png/revision/latest/scale-to-width-down/185?cb=20200802004235,https://static.wikia.nocookie.net/theclock/images/a/a2/Spies_6.00_p.m.png
773,801,Stage Fright 3.05 p.m.png,3,5,"[749.61, 298.43, 65.4, 65.31]",Stage_Fright_3.05_p.m.png,https://static.wikia.nocookie.net/theclock/images/3/33/Stage_Fright_3.05_p.m.png/revision/latest/scale-to-width-down/185?cb=20191103011101,https://static.wikia.nocookie.net/theclock/images/3/33/Stage_Fright_3.05_p.m.png
